AnimalID,Name,DateOfBirth,Gender,HabitatID,SpeciesID,DietPlanID
15738,Animal_15738,2024-10-26,Male,327,442,229
15739,Animal_15739,2013-09-08,Female,479,343,251
15740,Animal_15740,2014-12-05,Female,13,225,183
15741,Animal_15741,2016-04-20,Female,18,241,44
15742,Animal_15742,2020-02-02,Female,124,98,76
15743,Animal_15743,2021-08-04,Male,489,369,75
15744,Animal_15744,2016-08-05,Female,337,500,146
15745,Animal_15745,2017-03-06,Male,368,172,85
15746,Animal_15746,2019-01-22,Male,277,383,208
15747,Animal_15747,2018-04-16,Female,16,77,68
15748,Animal_15748,2015-06-17,Female,477,252,248
15749,Animal_15749,2024-09-01,Female,289,120,400
15750,Animal_15750,2011-06-07,Female,364,40,212
15751,Animal_15751,2015-09-27,Female,342,468,368
15752,Animal_15752,2012-06-24,Male,24,305,16
15753,Animal_15753,2016-11-13,Female,421,28,354
15754,Animal_15754,2012-12-25,Female,399,337,477
15755,Animal_15755,2010-08-10,Female,487,307,393
15756,Animal_15756,2012-04-25,Male,96,324,493
15757,Animal_15757,2022-11-10,Male,51,78,254
15758,Animal_15758,2015-07-19,Male,294,297,306
15759,Animal_15759,2017-05-24,Female,416,186,418
15760,Animal_15760,2015-10-10,Male,468,55,471
15761,Animal_15761,2017-01-03,Female,381,472,483
15762,Animal_15762,2011-05-30,Male,468,434,17
15763,Animal_15763,2019-10-08,Male,446,328,133
15764,Animal_15764,2011-10-26,Male,115,417,138
15765,Animal_15765,2017-03-24,Female,360,424,83
15766,Animal_15766,2017-07-06,Female,339,240,287
15767,Animal_15767,2012-02-03,Male,205,254,131
15768,Animal_15768,2014-11-28,Female,43,242,277
15769,Animal_15769,2011-02-07,Female,4,105,485
15770,Animal_15770,2013-11-14,Male,413,340,348
15771,Animal_15771,2011-07-24,Male,477,30,277
15772,Animal_15772,2013-03-17,Female,237,431,120
15773,Animal_15773,2015-01-20,Male,107,22,224
15774,Animal_15774,2022-06-09,Male,205,277,235
15775,Animal_15775,2015-11-17,Female,392,360,487
15776,Animal_15776,2022-07-07,Female,160,347,311
15777,Animal_15777,2014-03-19,Female,344,13,36
15778,Animal_15778,2024-07-17,Female,133,361,120
15779,Animal_15779,2011-02-19,Female,476,240,390
15780,Animal_15780,2024-12-05,Male,115,48,372
15781,Animal_15781,2023-12-11,Male,434,123,277
15782,Animal_15782,2015-08-31,Female,34,341,317
15783,Animal_15783,2010-06-21,Male,389,105,219
15784,Animal_15784,2018-05-02,Male,457,104,282
15785,Animal_15785,2018-12-16,Male,113,113,365
15786,Animal_15786,2016-01-11,Female,313,304,469
15787,Animal_15787,2021-03-21,Female,321,269,96
15788,Animal_15788,2014-02-17,Male,111,63,19
15789,Animal_15789,2023-06-11,Female,345,98,292
15790,Animal_15790,2016-04-17,Male,155,156,460
15791,Animal_15791,2014-08-03,Male,111,444,120
15792,Animal_15792,2020-05-26,Male,134,458,370
15793,Animal_15793,2012-02-26,Female,295,344,219
15794,Animal_15794,2017-09-19,Male,361,351,400
15795,Animal_15795,2015-08-15,Female,489,361,196
15796,Animal_15796,2021-09-13,Female,387,420,481
15797,Animal_15797,2024-02-23,Male,405,80,221
15798,Animal_15798,2013-08-11,Female,364,496,143
15799,Animal_15799,2021-08-09,Female,9,351,422
15800,Animal_15800,2010-06-22,Female,86,36,23
15801,Animal_15801,2015-02-12,Female,242,194,435
15802,Animal_15802,2012-07-07,Female,189,89,282
15803,Animal_15803,2020-07-17,Female,355,160,324
15804,Animal_15804,2012-08-23,Male,476,165,126
15805,Animal_15805,2024-09-26,Male,66,458,462
15806,Animal_15806,2017-10-27,Male,132,434,443
15807,Animal_15807,2021-10-11,Male,53,407,312
15808,Animal_15808,2019-10-19,Male,395,136,161
15809,Animal_15809,2010-12-09,Female,443,148,78
15810,Animal_15810,2010-04-13,Male,201,411,498
15811,Animal_15811,2017-10-29,Male,24,300,451
15812,Animal_15812,2015-08-21,Male,209,326,154
15813,Animal_15813,2024-03-05,Female,76,305,471
15814,Animal_15814,2013-12-10,Female,409,294,205
15815,Animal_15815,2024-06-22,Female,304,489,6
15816,Animal_15816,2013-05-20,Male,186,230,414
15817,Animal_15817,2019-09-13,Male,383,197,102
15818,Animal_15818,2012-05-07,Male,203,444,221
15819,Animal_15819,2017-03-02,Male,148,339,215
15820,Animal_15820,2010-12-04,Male,149,224,392
15821,Animal_15821,2015-08-16,Male,38,36,118
15822,Animal_15822,2018-12-09,Male,113,374,49
15823,Animal_15823,2019-05-28,Male,204,193,302
15824,Animal_15824,2018-04-20,Female,261,441,425
15825,Animal_15825,2022-10-02,Male,442,79,329
15826,Animal_15826,2020-03-08,Female,283,467,151
15827,Animal_15827,2024-04-17,Female,22,12,10
15828,Animal_15828,2017-06-08,Male,142,227,112
15829,Animal_15829,2010-08-23,Female,398,462,228
15830,Animal_15830,2018-01-21,Female,493,16,337
15831,Animal_15831,2021-06-21,Male,101,239,290
15832,Animal_15832,2015-10-11,Male,131,152,135
15833,Animal_15833,2014-05-18,Male,303,51,329
15834,Animal_15834,2010-06-09,Male,45,154,2
15835,Animal_15835,2017-03-29,Female,256,236,441
15836,Animal_15836,2014-05-29,Male,239,433,57
15837,Animal_15837,2013-06-06,Female,221,393,210
15838,Animal_15838,2015-07-31,Female,383,318,219
15839,Animal_15839,2011-10-19,Male,100,410,31
15840,Animal_15840,2016-03-26,Female,161,478,429
15841,Animal_15841,2014-09-06,Male,388,280,99
15842,Animal_15842,2011-11-28,Female,380,457,377
15843,Animal_15843,2011-08-30,Female,360,246,447
15844,Animal_15844,2013-08-30,Male,267,140,12
15845,Animal_15845,2020-08-21,Male,270,125,17
15846,Animal_15846,2024-06-27,Male,442,63,465
15847,Animal_15847,2022-07-21,Female,387,47,163
15848,Animal_15848,2012-01-01,Male,232,297,275
15849,Animal_15849,2013-05-24,Male,463,215,402
15850,Animal_15850,2019-03-27,Female,105,435,241
15851,Animal_15851,2016-05-30,Female,236,495,496
15852,Animal_15852,2019-01-22,Male,13,401,170
15853,Animal_15853,2010-09-26,Male,126,402,470
15854,Animal_15854,2012-06-24,Female,272,154,395
15855,Animal_15855,2018-07-01,Female,131,217,428
15856,Animal_15856,2019-01-19,Female,390,430,98
15857,Animal_15857,2011-10-16,Female,187,1,68
15858,Animal_15858,2014-03-04,Female,81,411,293
15859,Animal_15859,2012-11-24,Male,290,385,39
15860,Animal_15860,2015-09-01,Male,241,404,278
15861,Animal_15861,2023-12-08,Female,140,233,54
15862,Animal_15862,2020-08-18,Male,398,48,3
15863,Animal_15863,2016-12-26,Male,307,70,124
15864,Animal_15864,2010-07-19,Male,321,55,16
15865,Animal_15865,2021-06-15,Male,334,104,350
15866,Animal_15866,2020-01-29,Female,52,278,467
15867,Animal_15867,2022-09-24,Female,467,470,403
15868,Animal_15868,2016-09-25,Female,490,51,396
15869,Animal_15869,2010-07-01,Female,29,121,190
15870,Animal_15870,2020-12-11,Male,317,296,366
15871,Animal_15871,2020-10-04,Male,486,445,109
15872,Animal_15872,2021-12-17,Male,91,452,278
15873,Animal_15873,2014-04-08,Female,396,483,70
15874,Animal_15874,2023-03-21,Male,456,282,395
15875,Animal_15875,2013-08-14,Male,148,58,454
15876,Animal_15876,2023-06-22,Male,121,144,454
15877,Animal_15877,2024-12-28,Male,400,291,350
15878,Animal_15878,2013-03-11,Male,382,497,195
15879,Animal_15879,2010-03-17,Male,184,250,262
15880,Animal_15880,2024-01-11,Male,51,435,91
15881,Animal_15881,2020-05-05,Female,395,146,64
15882,Animal_15882,2011-11-08,Male,280,92,66
15883,Animal_15883,2019-03-15,Male,280,153,266
15884,Animal_15884,2023-04-16,Female,393,415,416
15885,Animal_15885,2021-06-29,Male,190,341,432
15886,Animal_15886,2016-05-13,Male,237,325,15
15887,Animal_15887,2020-04-02,Male,325,342,195
15888,Animal_15888,2016-01-16,Female,266,232,356
15889,Animal_15889,2024-11-19,Male,73,63,10
15890,Animal_15890,2021-05-22,Female,406,288,188
15891,Animal_15891,2019-06-12,Female,434,400,90
15892,Animal_15892,2018-05-18,Male,21,31,250
15893,Animal_15893,2011-08-09,Female,383,173,189
15894,Animal_15894,2017-05-16,Female,242,459,352
15895,Animal_15895,2023-03-22,Male,237,33,155
15896,Animal_15896,2012-11-04,Female,308,33,251
15897,Animal_15897,2014-03-23,Female,85,267,191
15898,Animal_15898,2017-08-02,Male,11,296,50
15899,Animal_15899,2013-05-17,Female,394,233,168
15900,Animal_15900,2022-07-31,Male,151,122,25
15901,Animal_15901,2019-04-29,Female,379,349,63
15902,Animal_15902,2021-01-26,Male,463,54,473
15903,Animal_15903,2022-04-30,Female,448,392,385
15904,Animal_15904,2012-03-25,Female,95,219,129
15905,Animal_15905,2019-12-07,Male,208,431,402
15906,Animal_15906,2010-10-05,Male,481,9,208
15907,Animal_15907,2022-09-03,Female,125,395,113
15908,Animal_15908,2014-04-27,Female,212,150,192
15909,Animal_15909,2018-06-26,Female,136,25,199
15910,Animal_15910,2019-07-31,Female,212,490,423
15911,Animal_15911,2019-05-10,Male,104,81,252
15912,Animal_15912,2012-04-03,Male,61,297,33
15913,Animal_15913,2019-12-04,Male,118,382,7
15914,Animal_15914,2023-04-06,Female,74,71,218
15915,Animal_15915,2017-06-06,Female,200,203,337
15916,Animal_15916,2010-09-13,Male,64,337,117
15917,Animal_15917,2013-07-24,Female,491,348,398
15918,Animal_15918,2013-03-19,Female,95,148,172
15919,Animal_15919,2016-09-14,Male,172,477,407
15920,Animal_15920,2023-05-30,Female,18,218,146
15921,Animal_15921,2012-03-01,Male,362,229,262
15922,Animal_15922,2017-07-13,Female,400,63,375
15923,Animal_15923,2019-11-27,Male,185,284,420
15924,Animal_15924,2011-05-29,Male,363,464,19
15925,Animal_15925,2018-01-17,Female,62,47,279
15926,Animal_15926,2019-11-22,Male,135,332,236
15927,Animal_15927,2022-05-22,Male,226,382,328
15928,Animal_15928,2023-09-26,Female,374,101,346
15929,Animal_15929,2020-12-07,Female,164,123,140
15930,Animal_15930,2024-11-22,Female,148,211,63
15931,Animal_15931,2022-04-07,Female,300,497,382
15932,Animal_15932,2011-08-18,Female,391,254,91
15933,Animal_15933,2016-12-06,Female,347,154,205
15934,Animal_15934,2024-08-05,Female,221,212,42
15935,Animal_15935,2022-03-13,Male,140,238,423
15936,Animal_15936,2010-09-28,Female,16,355,279
15937,Animal_15937,2024-07-28,Female,244,337,456
15938,Animal_15938,2019-07-22,Female,134,331,195
15939,Animal_15939,2016-01-27,Female,2,123,197
15940,Animal_15940,2023-09-15,Male,399,20,193
15941,Animal_15941,2019-10-12,Female,45,137,4
15942,Animal_15942,2010-09-02,Female,408,418,69
15943,Animal_15943,2018-12-22,Female,466,493,442
15944,Animal_15944,2017-07-06,Male,380,240,431
15945,Animal_15945,2019-11-03,Female,333,419,73
15946,Animal_15946,2018-11-06,Female,394,241,336
15947,Animal_15947,2020-11-09,Female,449,445,35
15948,Animal_15948,2021-10-14,Male,64,197,238
15949,Animal_15949,2010-07-14,Female,295,396,452
15950,Animal_15950,2022-12-16,Female,384,24,242
15951,Animal_15951,2010-12-02,Female,91,197,68
15952,Animal_15952,2024-07-23,Female,403,493,241
15953,Animal_15953,2010-12-04,Male,322,368,237
15954,Animal_15954,2016-06-06,Female,29,484,155
15955,Animal_15955,2018-04-20,Male,271,397,303
15956,Animal_15956,2017-07-24,Male,281,169,102
15957,Animal_15957,2023-03-22,Male,49,240,487
15958,Animal_15958,2016-03-18,Male,95,426,332
15959,Animal_15959,2012-11-15,Female,317,454,320
15960,Animal_15960,2022-09-14,Female,234,14,150
15961,Animal_15961,2010-02-04,Male,499,293,172
15962,Animal_15962,2015-04-26,Female,410,24,303
15963,Animal_15963,2020-09-29,Female,274,269,32
15964,Animal_15964,2024-02-04,Female,267,381,285
15965,Animal_15965,2022-09-09,Male,380,500,105
15966,Animal_15966,2023-08-24,Male,97,231,255
15967,Animal_15967,2018-04-28,Female,302,5,11
15968,Animal_15968,2019-08-11,Male,170,456,155
15969,Animal_15969,2011-05-01,Female,453,373,37
15970,Animal_15970,2011-09-02,Male,476,136,206
15971,Animal_15971,2010-09-01,Female,3,68,146
15972,Animal_15972,2013-10-31,Male,269,34,402
15973,Animal_15973,2024-09-28,Male,494,119,116
15974,Animal_15974,2015-02-27,Male,359,405,216
15975,Animal_15975,2023-10-01,Male,187,340,407
15976,Animal_15976,2020-01-19,Male,201,254,371
15977,Animal_15977,2021-05-18,Female,500,147,348
15978,Animal_15978,2021-09-01,Female,74,340,26
15979,Animal_15979,2019-10-28,Female,2,463,285
15980,Animal_15980,2010-11-03,Male,217,418,396
15981,Animal_15981,2017-03-05,Female,82,301,282
15982,Animal_15982,2015-09-09,Female,367,357,337
15983,Animal_15983,2017-07-02,Male,468,310,252
15984,Animal_15984,2017-01-14,Male,397,138,70
15985,Animal_15985,2019-07-14,Male,86,66,436
15986,Animal_15986,2014-02-01,Female,195,224,161
15987,Animal_15987,2011-10-21,Male,219,397,430
15988,Animal_15988,2023-08-19,Male,161,163,184
15989,Animal_15989,2017-08-05,Male,413,259,474
15990,Animal_15990,2012-08-26,Male,161,9,7
15991,Animal_15991,2024-03-09,Male,208,203,268
15992,Animal_15992,2017-08-13,Male,393,109,151
15993,Animal_15993,2011-06-07,Male,465,215,343
15994,Animal_15994,2020-09-24,Male,352,203,454
15995,Animal_15995,2017-09-07,Female,292,150,249
15996,Animal_15996,2017-01-09,Male,442,127,493
15997,Animal_15997,2022-07-05,Female,156,205,391
15998,Animal_15998,2013-12-13,Male,325,17,211
15999,Animal_15999,2017-03-24,Male,134,392,321
16000,Animal_16000,2013-11-03,Female,313,320,262
16001,Animal_16001,2022-03-17,Male,172,156,284
16002,Animal_16002,2021-08-11,Female,17,127,296
16003,Animal_16003,2021-03-17,Female,219,467,178
16004,Animal_16004,2019-11-06,Male,39,188,441
16005,Animal_16005,2019-06-26,Female,435,496,274
16006,Animal_16006,2016-05-14,Female,188,98,401
16007,Animal_16007,2022-03-06,Female,293,197,237
16008,Animal_16008,2021-09-15,Female,492,34,349
16009,Animal_16009,2015-05-31,Male,77,449,83
16010,Animal_16010,2023-04-25,Male,169,34,500
16011,Animal_16011,2022-12-21,Female,129,461,9
16012,Animal_16012,2013-09-20,Female,104,294,395
16013,Animal_16013,2018-10-18,Male,338,163,5
16014,Animal_16014,2016-07-07,Female,236,189,246
16015,Animal_16015,2015-10-06,Male,185,442,493
16016,Animal_16016,2013-03-02,Male,107,192,191
16017,Animal_16017,2014-03-02,Female,46,243,419
16018,Animal_16018,2016-08-28,Male,340,180,477
16019,Animal_16019,2016-10-24,Male,63,74,335
16020,Animal_16020,2013-04-21,Female,279,315,412
16021,Animal_16021,2013-05-20,Male,136,457,93
16022,Animal_16022,2014-08-05,Female,176,239,29
16023,Animal_16023,2013-08-25,Male,467,475,419
16024,Animal_16024,2011-03-10,Female,2,345,329
16025,Animal_16025,2016-01-01,Male,235,309,210
16026,Animal_16026,2015-06-22,Female,75,66,343
16027,Animal_16027,2024-02-18,Female,250,299,195
16028,Animal_16028,2019-08-16,Male,288,313,255
16029,Animal_16029,2014-11-01,Female,457,360,189
16030,Animal_16030,2016-12-08,Male,30,338,240
16031,Animal_16031,2023-07-05,Male,319,408,40
16032,Animal_16032,2012-10-12,Female,244,193,93
16033,Animal_16033,2021-01-30,Female,19,454,75
16034,Animal_16034,2023-03-10,Female,467,223,235
16035,Animal_16035,2017-11-04,Male,192,500,102
16036,Animal_16036,2019-06-14,Female,445,178,240
16037,Animal_16037,2020-10-23,Female,315,227,250
16038,Animal_16038,2013-05-01,Male,357,283,117
16039,Animal_16039,2014-09-05,Female,429,260,97
16040,Animal_16040,2011-11-08,Female,139,426,462
16041,Animal_16041,2016-01-02,Male,180,62,429
16042,Animal_16042,2014-02-06,Female,485,29,216
16043,Animal_16043,2010-11-14,Male,220,73,15
16044,Animal_16044,2014-12-10,Female,212,370,84
16045,Animal_16045,2010-08-19,Female,86,358,172
16046,Animal_16046,2021-10-29,Male,498,441,244
16047,Animal_16047,2016-11-01,Female,67,74,230
16048,Animal_16048,2010-06-25,Male,413,74,275
16049,Animal_16049,2012-03-13,Male,481,490,485
16050,Animal_16050,2015-12-30,Female,180,409,428
16051,Animal_16051,2019-07-17,Female,441,220,301
16052,Animal_16052,2018-04-24,Female,370,247,77
16053,Animal_16053,2019-12-17,Male,498,53,103
16054,Animal_16054,2010-08-20,Female,459,18,340
16055,Animal_16055,2015-04-12,Male,314,142,251
16056,Animal_16056,2022-12-03,Female,66,42,402
16057,Animal_16057,2015-03-29,Male,108,310,489
16058,Animal_16058,2022-02-14,Female,73,140,431
16059,Animal_16059,2022-05-01,Male,97,46,148
16060,Animal_16060,2010-03-06,Male,161,446,312
16061,Animal_16061,2024-10-30,Male,2,9,367
16062,Animal_16062,2012-07-31,Male,174,162,216
16063,Animal_16063,2017-10-20,Female,248,13,321
16064,Animal_16064,2015-01-01,Male,371,246,246
16065,Animal_16065,2010-08-17,Male,142,463,80
16066,Animal_16066,2011-04-25,Female,63,458,269
16067,Animal_16067,2019-10-02,Female,297,233,192
16068,Animal_16068,2022-07-17,Male,274,189,409
16069,Animal_16069,2023-10-21,Female,358,360,214
16070,Animal_16070,2021-11-22,Male,304,107,277
16071,Animal_16071,2021-04-10,Female,227,170,399
16072,Animal_16072,2010-12-19,Female,121,194,177
16073,Animal_16073,2021-08-16,Male,394,178,228
16074,Animal_16074,2022-12-13,Female,481,353,195
16075,Animal_16075,2013-09-25,Male,60,95,163
16076,Animal_16076,2018-08-07,Female,156,308,377
16077,Animal_16077,2021-11-27,Female,344,274,442
16078,Animal_16078,2024-03-14,Male,222,261,179
16079,Animal_16079,2011-04-07,Female,80,142,229
16080,Animal_16080,2014-09-09,Male,465,70,210
16081,Animal_16081,2014-09-22,Male,157,279,400
16082,Animal_16082,2015-12-21,Male,129,364,250
16083,Animal_16083,2019-11-08,Male,97,496,248
16084,Animal_16084,2019-01-27,Female,80,402,409
16085,Animal_16085,2016-02-13,Female,376,456,118
16086,Animal_16086,2023-09-03,Male,182,454,231
16087,Animal_16087,2024-02-28,Male,13,22,41
16088,Animal_16088,2018-04-01,Female,266,85,192
16089,Animal_16089,2021-08-21,Female,490,304,3
16090,Animal_16090,2014-11-10,Male,217,371,193
16091,Animal_16091,2022-08-21,Female,12,353,459
16092,Animal_16092,2015-03-18,Female,448,245,197
16093,Animal_16093,2018-06-02,Male,199,112,219
16094,Animal_16094,2018-09-15,Male,35,253,493
16095,Animal_16095,2013-10-08,Male,37,14,19
16096,Animal_16096,2022-06-18,Male,390,145,283
16097,Animal_16097,2018-12-05,Male,157,122,267
16098,Animal_16098,2020-03-01,Female,386,174,498
16099,Animal_16099,2011-01-11,Female,42,459,459
16100,Animal_16100,2021-06-04,Female,76,287,91
16101,Animal_16101,2021-07-05,Female,87,61,116
16102,Animal_16102,2022-10-28,Male,53,66,226
16103,Animal_16103,2023-10-04,Female,298,80,439
16104,Animal_16104,2024-03-16,Female,35,465,39
16105,Animal_16105,2015-09-01,Female,385,295,190
16106,Animal_16106,2015-04-08,Female,103,421,315
16107,Animal_16107,2014-04-29,Male,474,449,98
16108,Animal_16108,2022-01-10,Female,278,327,97
16109,Animal_16109,2013-08-05,Male,451,102,349
16110,Animal_16110,2021-01-01,Male,124,244,492
16111,Animal_16111,2021-12-28,Female,289,103,306
16112,Animal_16112,2021-09-11,Male,139,97,66
16113,Animal_16113,2014-08-13,Male,148,329,315
16114,Animal_16114,2016-07-23,Male,395,54,290
16115,Animal_16115,2015-07-09,Male,177,466,269
16116,Animal_16116,2020-05-22,Female,210,497,61
16117,Animal_16117,2019-12-19,Male,166,62,378
16118,Animal_16118,2017-11-07,Male,77,9,79
16119,Animal_16119,2011-09-14,Female,500,281,300
16120,Animal_16120,2021-03-13,Male,377,471,279
16121,Animal_16121,2024-06-15,Male,337,284,479
16122,Animal_16122,2013-05-19,Female,10,479,476
16123,Animal_16123,2013-08-09,Female,136,76,24
16124,Animal_16124,2020-03-21,Female,71,32,485
16125,Animal_16125,2019-10-24,Female,338,80,168
16126,Animal_16126,2012-09-16,Female,396,119,411
16127,Animal_16127,2018-09-04,Female,41,233,361
16128,Animal_16128,2022-03-13,Female,434,372,482
16129,Animal_16129,2016-02-02,Male,279,276,323
16130,Animal_16130,2018-07-09,Male,10,150,58
16131,Animal_16131,2010-10-08,Male,417,150,20
16132,Animal_16132,2024-05-19,Female,175,481,224
16133,Animal_16133,2011-02-08,Female,469,458,328
16134,Animal_16134,2021-08-01,Male,438,263,370
16135,Animal_16135,2020-04-26,Female,257,270,408
16136,Animal_16136,2021-04-29,Female,437,194,75
16137,Animal_16137,2023-05-27,Male,140,153,384
16138,Animal_16138,2015-08-26,Male,282,349,442
16139,Animal_16139,2024-10-25,Female,343,102,20
16140,Animal_16140,2011-11-10,Male,404,177,437
16141,Animal_16141,2011-03-03,Female,105,190,388
16142,Animal_16142,2011-02-06,Male,427,364,51
16143,Animal_16143,2023-11-18,Male,320,314,171
16144,Animal_16144,2011-08-16,Female,278,328,79
16145,Animal_16145,2013-06-26,Male,442,252,318
16146,Animal_16146,2022-06-10,Female,16,354,385
16147,Animal_16147,2020-09-22,Female,148,230,145
16148,Animal_16148,2023-09-03,Female,435,15,10
16149,Animal_16149,2023-04-14,Male,36,411,49
16150,Animal_16150,2010-03-14,Male,453,81,250
16151,Animal_16151,2021-03-13,Male,432,459,338
